,path,label,bytes
388,./dataset/obj20__85.png,obj20,[49 46 25 ... 25 25 25]
389,./dataset/obj24__285.png,obj24,[49 46 25 ... 25 25 25]
390,./dataset/obj78__5.png,obj78,[49 46 28 ... 28 28 28]
391,./dataset/obj90__300.png,obj90,[49 46 25 ... 25 25 25]
392,./dataset/obj42__350.png,obj42,[49 46 28 ... 28 28 28]
393,./dataset/obj36__100.png,obj36,[49 46 28 ... 28 28 28]
394,./dataset/obj88__125.png,obj88,[49 46 25 ... 25 25 25]
395,./dataset/obj11__250.png,obj11,[49 46 35 ... 35 35 35]
396,./dataset/obj1__5.png,obj1,[49 46 25 ... 25 25 25]
397,./dataset/obj16__50.png,obj16,[49 46 25 ... 25 25 25]
398,./dataset/obj25__285.png,obj25,[49 46 27 ... 27 27 27]
399,./dataset/obj37__100.png,obj37,[49 46 26 ... 26 26 26]
400,./dataset/obj43__350.png,obj43,[49 46 26 ... 26 26 26]
401,./dataset/obj89__125.png,obj89,[49 46 25 ... 25 25 25]
402,./dataset/obj10__250.png,obj10,[49 46 27 ... 27 27 27]
403,./dataset/obj91__300.png,obj91,[49 46 25 ... 25 25 25]
404,./dataset/obj77__30.png,obj77,[49 46 26 ... 26 26 26]
405,./dataset/obj6__300.png,obj6,[49 46 25 ... 25 25 25]
406,./dataset/obj98__80.png,obj98,[49 46 27 ... 27 27 27]
407,./dataset/obj34__190.png,obj34,[49 46 25 ... 25 25 25]
408,./dataset/obj93__25.png,obj93,[49 46 25 ... 25 25 25]
409,./dataset/obj98__230.png,obj98,[49 46 26 ... 26 26 26]
410,./dataset/obj26__215.png,obj26,[49 46 26 ... 26 26 26]
411,./dataset/obj75__315.png,obj75,[49 46 25 ... 25 25 25]
412,./dataset/obj76__0.png,obj76,[49 46 25 ... 25 25 25]
413,./dataset/obj67__30.png,obj67,[49 46 27 ... 27 27 27]
414,./dataset/obj35__190.png,obj35,[49 46 25 ... 25 25 25]
415,./dataset/obj99__230.png,obj99,[49 46 33 ... 33 33 33]
416,./dataset/obj27__215.png,obj27,[49 46 27 ... 27 27 27]
417,./dataset/obj74__315.png,obj74,[49 46 25 ... 25 25 25]
418,./dataset/obj83__25.png,obj83,[49 46 28 ... 28 28 28]
419,./dataset/obj7__300.png,obj7,[49 46 25 ... 25 25 25]
420,./dataset/obj88__80.png,obj88,[49 46 26 ... 26 26 26]
421,./dataset/obj76__150.png,obj76,[49 46 25 ... 25 25 25]
422,./dataset/obj51__200.png,obj51,[49 46 29 ... 29 29 29]
423,./dataset/obj83__250.png,obj83,[49 46 25 ... 25 25 25]
424,./dataset/obj43__185.png,obj43,[49 46 30 ... 30 30 30]
425,./dataset/obj5__145.png,obj5,[49 46 26 ... 26 26 26]
426,./dataset/obj15__0.png,obj15,[49 46 25 ... 25 25 25]
427,./dataset/obj4__145.png,obj4,[49 46 27 ... 27 27 27]
428,./dataset/obj82__250.png,obj82,[49 46 32 ... 31 34 34]
429,./dataset/obj77__150.png,obj77,[49 46 26 ... 26 26 26]
430,./dataset/obj50__200.png,obj50,[49 46 27 ... 27 27 27]
431,./dataset/obj11__10.png,obj11,[49 46 26 ... 26 26 26]
432,./dataset/obj42__185.png,obj42,[49 46 28 ... 28 28 28]
433,./dataset/obj70__70.png,obj70,[49 46 25 ... 25 25 25]
434,./dataset/obj94__65.png,obj94,[49 46 25 ... 25 25 25]
435,./dataset/obj66__245.png,obj66,[49 46 25 ... 25 25 25]
436,./dataset/obj41__115.png,obj41,[49 46 28 ... 28 28 28]
437,./dataset/obj35__345.png,obj35,[49 46 25 ... 25 25 25]
438,./dataset/obj21__80.png,obj21,[49 46 29 ... 29 29 29]
439,./dataset/obj93__145.png,obj93,[49 46 25 ... 25 25 25]
440,./dataset/obj59__330.png,obj59,[49 46 25 ... 22 22 25]
441,./dataset/obj53__290.png,obj53,[49 46 26 ... 26 26 26]
442,./dataset/obj60__70.png,obj60,[49 46 25 ... 25 25 25]
443,./dataset/obj92__145.png,obj92,[49 46 25 ... 25 25 25]
444,./dataset/obj58__330.png,obj58,[49 46 25 ... 25 25 25]
445,./dataset/obj67__245.png,obj67,[49 46 27 ... 27 27 27]
446,./dataset/obj34__345.png,obj34,[49 46 25 ... 25 25 25]
447,./dataset/obj40__115.png,obj40,[49 46 26 ... 26 26 26]
448,./dataset/obj31__80.png,obj31,[49 46 25 ... 25 25 25]
449,./dataset/obj52__290.png,obj52,[49 46 25 ... 25 25 25]
450,./dataset/obj84__65.png,obj84,[49 46 25 ... 25 25 25]
451,./dataset/obj20__270.png,obj20,[49 46 25 ... 25 25 25]
452,./dataset/obj1__90.png,obj1,[49 46 25 ... 25 25 25]
453,./dataset/obj17__55.png,obj17,[49 46 25 ... 25 25 25]
454,./dataset/obj21__270.png,obj21,[49 46 29 ... 29 29 29]
455,./dataset/obj68__0.png,obj68,[49 46 26 ... 26 26 26]
456,./dataset/obj66__35.png,obj66,[49 46 25 ... 25 25 25]
457,./dataset/obj66__5.png,obj66,[49 46 25 ... 28 25 25]
458,./dataset/obj8__255.png,obj8,[49 46 25 ... 25 25 25]
459,./dataset/obj28__340.png,obj28,[49 46 33 ... 33 33 33]
460,./dataset/obj30__165.png,obj30,[49 46 25 ... 25 25 25]
461,./dataset/obj44__335.png,obj44,[49 46 28 ... 28 28 28]
462,./dataset/obj17__235.png,obj17,[49 46 25 ... 25 25 25]
463,./dataset/obj82__20.png,obj82,[49 46 30 ... 30 30 30]
464,./dataset/obj89__85.png,obj89,[49 46 26 ... 26 26 26]
465,./dataset/obj45__335.png,obj45,[49 46 26 ... 26 26 26]
466,./dataset/obj31__165.png,obj31,[49 46 25 ... 25 25 25]
467,./dataset/obj16__235.png,obj16,[49 46 25 ... 25 25 25]
468,./dataset/obj29__340.png,obj29,[49 46 25 ... 25 25 25]
469,./dataset/obj76__35.png,obj76,[49 46 25 ... 25 25 25]
470,./dataset/obj9__255.png,obj9,[49 46 26 ... 26 26 26]
471,./dataset/obj99__85.png,obj99,[49 46 36 ... 36 36 36]
472,./dataset/obj92__20.png,obj92,[49 46 25 ... 25 25 25]
473,./dataset/obj6__100.png,obj6,[49 46 25 ... 25 25 25]
474,./dataset/obj67__290.png,obj67,[49 46 25 ... 25 25 25]
475,./dataset/obj31__55.png,obj31,[49 46 25 ... 25 25 25]
476,./dataset/obj92__190.png,obj92,[49 46 25 ... 25 25 25]
477,./dataset/obj19__160.png,obj19,[49 46 25 ... 25 25 25]
478,./dataset/obj80__215.png,obj80,[49 46 27 ... 27 27 27]
479,./dataset/obj75__115.png,obj75,[49 46 27 ... 27 27 27]
480,./dataset/obj52__245.png,obj52,[49 46 25 ... 25 25 25]
481,./dataset/obj93__190.png,obj93,[49 46 25 ... 25 25 25]
482,./dataset/obj66__290.png,obj66,[49 46 25 ... 25 25 25]
483,./dataset/obj21__55.png,obj21,[49 46 28 ... 28 28 28]
484,./dataset/obj74__115.png,obj74,[49 46 25 ... 25 25 25]
485,./dataset/obj53__245.png,obj53,[49 46 26 ... 26 26 26]
486,./dataset/obj18__160.png,obj18,[49 46 26 ... 26 26 26]
487,./dataset/obj81__215.png,obj81,[49 46 29 ... 29 29 29]
488,./dataset/obj7__100.png,obj7,[49 46 25 ... 25 25 25]
489,./dataset/obj40__35.png,obj40,[49 46 25 ... 25 25 25]
490,./dataset/obj77__185.png,obj77,[49 46 26 ... 26 26 26]
491,./dataset/obj82__285.png,obj82,[49 46 31 ... 31 31 31]
492,./dataset/obj90__100.png,obj90,[49 46 25 ... 25 25 25]
493,./dataset/obj65__200.png,obj65,[49 46 26 ... 26 26 26]
494,./dataset/obj42__150.png,obj42,[49 46 27 ... 27 27 27]
495,./dataset/obj36__300.png,obj36,[49 46 25 ... 25 25 25]
496,./dataset/obj88__325.png,obj88,[49 46 25 ... 25 25 25]
497,./dataset/obj4__190.png,obj4,[49 46 25 ... 25 25 25]
498,./dataset/obj50__35.png,obj50,[49 46 27 ... 27 27 27]
499,./dataset/obj5__190.png,obj5,[49 46 26 ... 26 26 26]
500,./dataset/obj83__285.png,obj83,[49 46 26 ... 26 26 26]
501,./dataset/obj76__185.png,obj76,[49 46 25 ... 25 25 25]
502,./dataset/obj64__200.png,obj64,[49 46 26 ... 26 26 26]
503,./dataset/obj37__300.png,obj37,[49 46 26 ... 26 26 26]
504,./dataset/obj43__150.png,obj43,[49 46 24 ... 23 24 24]
505,./dataset/obj89__325.png,obj89,[49 46 25 ... 25 25 25]
506,./dataset/obj91__100.png,obj91,[49 46 25 ... 25 25 25]
507,./dataset/obj3__320.png,obj3,[49 46 25 ... 25 25 25]
508,./dataset/obj9__280.png,obj9,[49 46 26 ... 26 26 26]
509,./dataset/obj23__235.png,obj23,[49 46 25 ... 25 25 25]
510,./dataset/obj70__335.png,obj70,[49 46 27 ... 27 27 27]
511,./dataset/obj68__110.png,obj68,[49 46 28 ... 28 28 28]
512,./dataset/obj99__50.png,obj99,[49 46 32 ... 32 32 32]
513,./dataset/obj27__10.png,obj27,[49 46 28 ... 28 28 28]
514,./dataset/obj69__110.png,obj69,[49 46 25 ... 25 25 25]
515,./dataset/obj22__235.png,obj22,[49 46 26 ... 26 26 26]
516,./dataset/obj71__335.png,obj71,[49 46 25 ... 25 25 25]
517,./dataset/obj2__320.png,obj2,[49 46 27 ... 27 27 27]
518,./dataset/obj8__280.png,obj8,[49 46 25 ... 25 25 25]
519,./dataset/obj89__50.png,obj89,[49 46 25 ... 25 25 25]
520,./dataset/obj37__10.png,obj37,[49 46 25 ... 25 25 25]
521,./dataset/obj33__120.png,obj33,[49 46 25 ... 25 25 25]
522,./dataset/obj14__270.png,obj14,[49 46 25 ... 25 25 25]
523,./dataset/obj95__320.png,obj95,[49 46 28 ... 28 28 28]
524,./dataset/obj78__205.png,obj78,[49 46 28 ... 28 28 28]
525,./dataset/obj56__70.png,obj56,[49 46 28 ... 28 28 28]
526,./dataset/obj46__70.png,obj46,[49 46 25 ... 25 25 25]
527,./dataset/obj1__45.png,obj1,[49 46 25 ... 25 25 25]
528,./dataset/obj94__320.png,obj94,[49 46 25 ... 25 25 25]
529,./dataset/obj79__205.png,obj79,[49 46 26 ... 26 26 26]
530,./dataset/obj32__120.png,obj32,[49 46 25 ... 25 25 25]
531,./dataset/obj15__270.png,obj15,[49 46 23 ... 19 19 21]
532,./dataset/obj17__80.png,obj17,[49 46 26 ... 26 26 26]
533,./dataset/obj28__140.png,obj28,[49 46 33 ... 33 33 33]
534,./dataset/obj96__165.png,obj96,[49 46 27 ... 27 27 27]
535,./dataset/obj63__265.png,obj63,[49 46 25 ... 25 25 25]
536,./dataset/obj44__135.png,obj44,[49 46 26 ... 26 26 26]
537,./dataset/obj20__50.png,obj20,[49 46 25 ... 25 25 25]
538,./dataset/obj62__265.png,obj62,[49 46 25 ... 25 25 25]
539,./dataset/obj45__135.png,obj45,[49 46 25 ... 25 25 25]
540,./dataset/obj29__140.png,obj29,[49 46 25 ... 25 25 25]
541,./dataset/obj97__165.png,obj97,[49 46 26 ... 26 26 26]
542,./dataset/obj30__50.png,obj30,[49 46 25 ... 25 25 25]
543,./dataset/obj86__270.png,obj86,[49 46 25 ... 25 25 25]
544,./dataset/obj38__255.png,obj38,[49 46 25 ... 25 25 25]
545,./dataset/obj73__170.png,obj73,[49 46 25 ... 25 25 25]
546,./dataset/obj54__220.png,obj54,[49 46 26 ... 26 26 26]
547,./dataset/obj51__30.png,obj51,[49 46 26 ... 26 26 26]
548,./dataset/obj1__165.png,obj1,[49 46 25 ... 25 25 25]
549,./dataset/obj100__215.png,obj100,[49 46 25 ... 25 25 25]
550,./dataset/obj72__170.png,obj72,[49 46 25 ... 25 25 25]
551,./dataset/obj55__220.png,obj55,[49 46 27 ... 27 27 27]
552,./dataset/obj87__270.png,obj87,[49 46 25 ... 25 25 25]
553,./dataset/obj39__255.png,obj39,[49 46 25 ... 25 25 25]
554,./dataset/obj41__30.png,obj41,[49 46 31 ... 31 31 31]
555,./dataset/obj36__15.png,obj36,[49 46 25 ... 25 25 25]
556,./dataset/obj88__55.png,obj88,[49 46 26 ... 26 26 26]
557,./dataset/obj41__315.png,obj41,[49 46 30 ... 30 30 30]
558,./dataset/obj35__145.png,obj35,[49 46 25 ... 25 25 25]
559,./dataset/obj12__215.png,obj12,[49 46 26 ... 26 28 27]
560,./dataset/obj93__345.png,obj93,[49 46 25 ... 25 25 25]
561,./dataset/obj59__130.png,obj59,[49 46 25 ... 25 25 25]
562,./dataset/obj92__345.png,obj92,[49 46 25 ... 25 25 25]
563,./dataset/obj58__130.png,obj58,[49 46 26 ... 26 26 26]
564,./dataset/obj34__145.png,obj34,[49 46 25 ... 25 25 25]
565,./dataset/obj40__315.png,obj40,[49 46 25 ... 25 25 25]
566,./dataset/obj13__215.png,obj13,[49 46 28 ... 28 28 28]
567,./dataset/obj26__15.png,obj26,[49 46 26 ... 26 26 26]
568,./dataset/obj98__55.png,obj98,[49 46 27 ... 27 27 27]
569,./dataset/obj47__75.png,obj47,[49 46 25 ... 25 25 25]
570,./dataset/obj25__250.png,obj25,[49 46 27 ... 27 27 27]
571,./dataset/obj76__350.png,obj76,[49 46 25 ... 25 25 25]
572,./dataset/obj49__225.png,obj49,[49 46 25 ... 25 25 25]
573,./dataset/obj10__285.png,obj10,[49 46 27 ... 27 27 27]
574,./dataset/obj5__345.png,obj5,[49 46 26 ... 26 26 26]
575,./dataset/obj16__85.png,obj16,[49 46 25 ... 25 25 25]
576,./dataset/obj57__75.png,obj57,[49 46 25 ... 25 25 25]
577,./dataset/obj4__345.png,obj4,[49 46 25 ... 25 25 25]
578,./dataset/obj48__225.png,obj48,[49 46 22 ... 27 26 25]
579,./dataset/obj24__250.png,obj24,[49 46 25 ... 25 25 25]
580,./dataset/obj77__350.png,obj77,[49 46 26 ... 26 26 26]
581,./dataset/obj11__285.png,obj11,[49 46 25 ... 25 25 25]
582,./dataset/obj90__90.png,obj90,[49 46 25 ... 25 25 25]
583,./dataset/obj25__75.png,obj25,[49 46 27 ... 27 27 27]
584,./dataset/obj9__135.png,obj9,[49 46 28 ... 28 28 28]
585,./dataset/obj74__85.png,obj74,[49 46 25 ... 25 25 25]
586,./dataset/obj23__180.png,obj23,[49 46 25 ... 25 25 25]
587,./dataset/obj16__155.png,obj16,[49 46 25 ... 25 25 25]
588,./dataset/obj62__305.png,obj62,[49 46 25 ... 25 25 25]
589,./dataset/obj31__205.png,obj31,[49 46 25 ... 25 25 25]
590,./dataset/obj35__75.png,obj35,[49 46 25 ... 25 25 25]
591,./dataset/obj80__90.png,obj80,[49 46 25 ... 25 25 25]
592,./dataset/obj22__180.png,obj22,[49 46 26 ... 26 26 26]
593,./dataset/obj63__305.png,obj63,[49 46 25 ... 25 25 25]
594,./dataset/obj17__155.png,obj17,[49 46 25 ... 25 25 25]
595,./dataset/obj30__205.png,obj30,[49 46 26 ... 26 26 26]
596,./dataset/obj8__135.png,obj8,[49 46 25 ... 25 25 25]
597,./dataset/obj64__85.png,obj64,[49 46 26 ... 26 26 26]
598,./dataset/obj33__295.png,obj33,[49 46 25 ... 25 25 25]
599,./dataset/obj87__310.png,obj87,[49 46 25 ... 25 25 25]
600,./dataset/obj39__335.png,obj39,[49 46 25 ... 24 23 24]
601,./dataset/obj55__340.png,obj55,[49 46 26 ... 26 26 26]
602,./dataset/obj21__110.png,obj21,[49 46 28 ... 28 28 28]
603,./dataset/obj54__15.png,obj54,[49 46 26 ... 26 26 26]
604,./dataset/obj44__15.png,obj44,[49 46 26 ... 26 26 26]
605,./dataset/obj8__85.png,obj8,[49 46 28 ... 28 28 28]
606,./dataset/obj32__295.png,obj32,[49 46 25 ... 25 25 25]
607,./dataset/obj3__20.png,obj3,[49 46 25 ... 25 25 25]
608,./dataset/obj20__110.png,obj20,[49 46 25 ... 25 25 25]
609,./dataset/obj54__340.png,obj54,[49 46 25 ... 25 25 25]
610,./dataset/obj86__310.png,obj86,[49 46 25 ... 25 25 25]
611,./dataset/obj38__335.png,obj38,[49 46 25 ... 25 25 25]
612,./dataset/obj38__95.png,obj38,[49 46 26 ... 26 26 26]
613,./dataset/obj40__275.png,obj40,[49 46 25 ... 25 25 25]
614,./dataset/obj67__125.png,obj67,[49 46 26 ... 26 26 26]
615,./dataset/obj33__30.png,obj33,[49 46 25 ... 25 25 25]
616,./dataset/obj92__225.png,obj92,[49 46 25 ... 25 25 25]
617,./dataset/obj69__65.png,obj69,[49 46 25 ... 25 25 25]
618,./dataset/obj93__225.png,obj93,[49 46 25 ... 25 25 25]
619,./dataset/obj41__275.png,obj41,[49 46 27 ... 27 27 27]
620,./dataset/obj23__30.png,obj23,[49 46 25 ... 25 25 25]
621,./dataset/obj66__125.png,obj66,[49 46 25 ... 25 25 25]
622,./dataset/obj28__95.png,obj28,[49 46 43 ... 43 43 43]
623,./dataset/obj79__65.png,obj79,[49 46 26 ... 26 26 26]
624,./dataset/obj24__330.png,obj24,[49 46 25 ... 25 25 25]
625,./dataset/obj50__160.png,obj50,[49 46 27 ... 27 27 27]
626,./dataset/obj77__230.png,obj77,[49 46 28 ... 28 28 28]
627,./dataset/obj48__345.png,obj48,[49 46 25 ... 25 25 25]
628,./dataset/obj82__130.png,obj82,[49 46 30 ... 26 26 26]
629,./dataset/obj4__225.png,obj4,[49 46 25 ... 25 25 25]
630,./dataset/obj5__65.png,obj5,[49 46 26 ... 26 26 26]
631,./dataset/obj42__50.png,obj42,[49 46 28 ... 28 28 28]
632,./dataset/obj5__225.png,obj5,[49 46 26 ... 26 26 26]
633,./dataset/obj49__345.png,obj49,[49 46 25 ... 25 25 25]
634,./dataset/obj83__130.png,obj83,[49 46 26 ... 26 26 26]
635,./dataset/obj51__160.png,obj51,[49 46 37 ... 37 37 37]
636,./dataset/obj25__330.png,obj25,[49 46 27 ... 27 27 27]
637,./dataset/obj76__230.png,obj76,[49 46 25 ... 25 25 25]
638,./dataset/obj52__50.png,obj52,[49 46 25 ... 25 25 25]
639,./dataset/obj34__70.png,obj34,[49 46 25 ... 25 25 25]
640,./dataset/obj81__95.png,obj81,[49 46 25 ... 25 25 25]
641,./dataset/obj99__150.png,obj99,[49 46 31 ... 31 31 31]
642,./dataset/obj27__175.png,obj27,[49 46 25 ... 25 25 25]
643,./dataset/obj53__325.png,obj53,[49 46 26 ... 26 26 26]
644,./dataset/obj59__285.png,obj59,[49 46 25 ... 25 25 25]
645,./dataset/obj65__80.png,obj65,[49 46 26 ... 26 26 26]
646,./dataset/obj98__150.png,obj98,[49 46 25 ... 25 25 25]
647,./dataset/obj52__325.png,obj52,[49 46 25 ... 25 25 25]
648,./dataset/obj26__175.png,obj26,[49 46 26 ... 26 26 26]
649,./dataset/obj91__95.png,obj91,[49 46 25 ... 25 25 25]
650,./dataset/obj58__285.png,obj58,[49 46 25 ... 25 25 25]
651,./dataset/obj24__70.png,obj24,[49 46 25 ... 25 25 25]
652,./dataset/obj75__80.png,obj75,[49 46 29 ... 29 29 29]
653,./dataset/obj10__130.png,obj10,[49 46 27 ... 27 27 27]
654,./dataset/obj37__260.png,obj37,[49 46 26 ... 26 26 26]
655,./dataset/obj89__245.png,obj89,[49 46 25 ... 25 25 25]
656,./dataset/obj49__190.png,obj49,[49 46 25 ... 25 25 25]
657,./dataset/obj9__80.png,obj9,[49 46 25 ... 25 25 25]
658,./dataset/obj100__95.png,obj100,[49 46 25 ... 25 25 25]
659,./dataset/obj45__10.png,obj45,[49 46 25 ... 25 25 25]
660,./dataset/obj2__25.png,obj2,[49 46 26 ... 26 26 26]
661,./dataset/obj11__130.png,obj11,[49 46 25 ... 25 25 25]
662,./dataset/obj36__260.png,obj36,[49 46 25 ... 25 25 25]
663,./dataset/obj88__245.png,obj88,[49 46 26 ... 26 26 26]
664,./dataset/obj48__190.png,obj48,[49 46 25 ... 25 25 25]
665,./dataset/obj55__10.png,obj55,[49 46 27 ... 27 27 27]
666,./dataset/obj22__35.png,obj22,[49 46 26 ... 26 26 26]
667,./dataset/obj29__90.png,obj29,[49 46 25 ... 25 25 25]
668,./dataset/obj2__240.png,obj2,[49 46 25 ... 26 28 25]
669,./dataset/obj78__60.png,obj78,[49 46 25 ... 25 25 25]
670,./dataset/obj56__105.png,obj56,[49 46 28 ... 28 28 28]
671,./dataset/obj22__355.png,obj22,[49 46 25 ... 25 25 25]
672,./dataset/obj71__255.png,obj71,[49 46 26 ... 26 26 26]
673,./dataset/obj84__155.png,obj84,[49 46 25 ... 25 25 25]
674,./dataset/obj44__280.png,obj44,[49 46 26 ... 26 26 26]
675,./dataset/obj39__90.png,obj39,[49 46 26 ... 26 26 26]
676,./dataset/obj32__35.png,obj32,[49 46 25 ... 25 25 25]
677,./dataset/obj85__155.png,obj85,[49 46 26 ... 26 26 26]
678,./dataset/obj23__355.png,obj23,[49 46 25 ... 25 25 25]
679,./dataset/obj57__105.png,obj57,[49 46 26 ... 26 26 26]
680,./dataset/obj70__255.png,obj70,[49 46 28 ... 28 28 28]
681,./dataset/obj45__280.png,obj45,[49 46 26 ... 26 26 26]
682,./dataset/obj68__60.png,obj68,[49 46 25 ... 25 25 25]
683,./dataset/obj3__240.png,obj3,[49 46 25 ... 25 25 25]
684,./dataset/obj46__210.png,obj46,[49 46 25 ... 25 25 25]
685,./dataset/obj53__55.png,obj53,[49 46 27 ... 27 27 27]
686,./dataset/obj15__310.png,obj15,[49 46 25 ... 25 25 25]
687,./dataset/obj61__140.png,obj61,[49 46 25 ... 25 25 25]
688,./dataset/obj94__240.png,obj94,[49 46 25 ... 25 25 25]
689,./dataset/obj54__195.png,obj54,[49 46 26 ... 26 26 26]
690,./dataset/obj4__60.png,obj4,[49 46 25 ... 25 25 25]
691,./dataset/obj95__240.png,obj95,[49 46 27 ... 27 27 27]
692,./dataset/obj47__210.png,obj47,[49 46 25 ... 25 25 25]
693,./dataset/obj60__140.png,obj60,[49 46 27 ... 27 27 27]
694,./dataset/obj43__55.png,obj43,[49 46 25 ... 25 25 25]
695,./dataset/obj14__310.png,obj14,[49 46 25 ... 25 25 25]
696,./dataset/obj55__195.png,obj55,[49 46 27 ... 27 27 27]
697,./dataset/obj54__180.png,obj54,[49 46 26 ... 26 26 26]
698,./dataset/obj94__255.png,obj94,[49 46 25 ... 25 25 25]
699,./dataset/obj53__40.png,obj53,[49 46 27 ... 27 27 27]
700,./dataset/obj15__305.png,obj15,[49 46 25 ... 25 25 25]
701,./dataset/obj61__155.png,obj61,[49 46 25 ... 25 25 25]
702,./dataset/obj46__205.png,obj46,[49 46 25 ... 25 25 25]
703,./dataset/obj4__75.png,obj4,[49 46 25 ... 25 25 25]
704,./dataset/obj55__180.png,obj55,[49 46 26 ... 26 26 26]
705,./dataset/obj60__155.png,obj60,[49 46 25 ... 25 25 25]
706,./dataset/obj43__40.png,obj43,[49 46 26 ... 23 25 26]
707,./dataset/obj14__305.png,obj14,[49 46 25 ... 25 25 25]
708,./dataset/obj47__205.png,obj47,[49 46 25 ... 25 25 25]
709,./dataset/obj95__255.png,obj95,[49 46 27 ... 27 27 27]
710,./dataset/obj95__5.png,obj95,[49 46 28 ... 28 28 28]
711,./dataset/obj19__15.png,obj19,[49 46 25 ... 25 25 25]
712,./dataset/obj78__75.png,obj78,[49 46 25 ... 25 25 25]
713,./dataset/obj2__255.png,obj2,[49 46 25 ... 25 25 25]
714,./dataset/obj44__295.png,obj44,[49 46 26 ... 26 26 26]
715,./dataset/obj84__140.png,obj84,[49 46 25 ... 25 25 25]
716,./dataset/obj71__240.png,obj71,[49 46 26 ... 26 26 26]
717,./dataset/obj56__110.png,obj56,[49 46 28 ... 28 28 28]
718,./dataset/obj22__340.png,obj22,[49 46 25 ... 25 25 25]
719,./dataset/obj22__20.png,obj22,[49 46 26 ... 26 26 26]
720,./dataset/obj29__85.png,obj29,[49 46 25 ... 25 25 25]
721,./dataset/obj45__295.png,obj45,[49 46 25 ... 25 25 25]
722,./dataset/obj70__240.png,obj70,[49 46 25 ... 25 25 25]
723,./dataset/obj23__340.png,obj23,[49 46 25 ... 25 25 25]
724,./dataset/obj57__110.png,obj57,[49 46 26 ... 26 26 26]
725,./dataset/obj85__140.png,obj85,[49 46 26 ... 26 26 26]
726,./dataset/obj3__255.png,obj3,[49 46 25 ... 25 25 25]
727,./dataset/obj68__75.png,obj68,[49 46 25 ... 25 25 25]
728,./dataset/obj39__85.png,obj39,[49 46 25 ... 25 25 25]
729,./dataset/obj32__20.png,obj32,[49 46 25 ... 25 25 25]
730,./dataset/obj100__80.png,obj100,[49 46 25 ... 25 25 25]
731,./dataset/obj9__95.png,obj9,[49 46 27 ... 27 27 27]
732,./dataset/obj2__30.png,obj2,[49 46 27 ... 27 27 27]
733,./dataset/obj49__185.png,obj49,[49 46 25 ... 25 25 25]
734,./dataset/obj89__250.png,obj89,[49 46 25 ... 25 25 25]
735,./dataset/obj37__275.png,obj37,[49 46 25 ... 25 25 25]
736,./dataset/obj10__125.png,obj10,[49 46 27 ... 27 27 27]
737,./dataset/obj48__185.png,obj48,[49 46 26 ... 26 26 26]
738,./dataset/obj88__250.png,obj88,[49 46 26 ... 26 26 26]
739,./dataset/obj36__275.png,obj36,[49 46 25 ... 25 25 25]
740,./dataset/obj11__125.png,obj11,[49 46 25 ... 25 25 25]
741,./dataset/obj65__95.png,obj65,[49 46 26 ... 26 26 26]
742,./dataset/obj34__65.png,obj34,[49 46 25 ... 25 25 25]
743,./dataset/obj59__290.png,obj59,[49 46 25 ... 25 25 25]
744,./dataset/obj27__160.png,obj27,[49 46 25 ... 25 25 25]
745,./dataset/obj53__330.png,obj53,[49 46 26 ... 26 26 26]
746,./dataset/obj99__145.png,obj99,[49 46 32 ... 32 32 32]
747,./dataset/obj81__80.png,obj81,[49 46 25 ... 25 25 25]
748,./dataset/obj75__95.png,obj75,[49 46 28 ... 28 28 28]
749,./dataset/obj58__290.png,obj58,[49 46 26 ... 26 26 26]
750,./dataset/obj91__80.png,obj91,[49 46 25 ... 25 25 25]
751,./dataset/obj52__330.png,obj52,[49 46 25 ... 25 25 25]
752,./dataset/obj26__160.png,obj26,[49 46 26 ... 26 26 26]
753,./dataset/obj98__145.png,obj98,[49 46 26 ... 26 26 26]
754,./dataset/obj24__65.png,obj24,[49 46 25 ... 25 25 25]
755,./dataset/obj5__70.png,obj5,[49 46 26 ... 26 26 26]
756,./dataset/obj42__45.png,obj42,[49 46 28 ... 28 28 28]
757,./dataset/obj82__125.png,obj82,[49 46 30 ... 28 28 27]
758,./dataset/obj48__350.png,obj48,[49 46 25 ... 25 25 25]
759,./dataset/obj77__225.png,obj77,[49 46 28 ... 28 28 28]
760,./dataset/obj24__325.png,obj24,[49 46 25 ... 25 25 25]
761,./dataset/obj50__175.png,obj50,[49 46 27 ... 27 27 27]
762,./dataset/obj85__0.png,obj85,[49 46 26 ... 26 26 26]
763,./dataset/obj18__10.png,obj18,[49 46 25 ... 25 25 25]
764,./dataset/obj4__230.png,obj4,[49 46 25 ... 25 25 25]
765,./dataset/obj52__45.png,obj52,[49 46 25 ... 25 25 25]
766,./dataset/obj5__230.png,obj5,[49 46 26 ... 26 26 26]
767,./dataset/obj76__225.png,obj76,[49 46 25 ... 25 25 25]
768,./dataset/obj51__175.png,obj51,[49 46 33 ... 33 33 33]
769,./dataset/obj25__325.png,obj25,[49 46 27 ... 27 27 27]
770,./dataset/obj83__125.png,obj83,[49 46 26 ... 26 26 26]
